epoch,loss,grad_norm
84,0.6133472880565102,0.09938027804766161
85,0.6124856044227819,0.09932421274754533
86,0.6116256467154576,0.09918214111177151
87,0.6107677896179354,0.09919362696713416
88,0.6099115588147566,0.0987645300011788
89,0.6090567089371243,0.09879011947423844
90,0.6082034350002968,0.09864870752346781
91,0.6073571078679438,0.09847548257815746
92,0.6065168447129163,0.09829919237297942
93,0.6056789996118992,0.0981227071627617
94,0.6048457774609157,0.09739410834922164
95,0.6040133991504493,0.09771296609297608
96,0.603185352968555,0.09754026782693848
97,0.6023596203195545,0.09736752902776934
98,0.6015385236065026,0.09674471168801617
99,0.6007185463823886,0.09708112825253867
100,0.5999012070939683,0.09671600400479816
101,0.5990858413737584,0.09662721128735838
102,0.5982730800131374,0.09646829658141401
103,0.5974630351644948,0.09620544848964242
104,0.596655415586827,0.09582942776348692
105,0.5958503612858816,0.09602653779367008
106,0.5950470958513046,0.09576034461542587
107,0.5942461963877971,0.09561453877321462
108,0.593448232503578,0.09555073893603733
109,0.5926531256151356,0.09527764539714229
110,0.5918593097193405,0.0951043551885759
111,0.5910686126060033,0.09502349071091123
112,0.5902803547333254,0.09473290016856732
113,0.5894932339907312,0.09456222412251293
114,0.5887106135810183,0.09438565468067762
115,0.5879320649364327,0.0942022467100666
116,0.5871643264629202,0.09403678810464638
117,0.5863986062166372,0.09365400652496399
118,0.5856373477769569,0.09356578045896739
119,0.5848777131890229,0.09328201158148046
120,0.5841230215400497,0.09301216353785113
121,0.5833696048701799,0.09285178763776425
122,0.5826229404076647,0.09258839364512488
123,0.5818809022996286,0.09234322786893927
124,0.5811463693071552,0.09198188965813692
125,0.5804138940613591,0.09186053313736645
126,0.5796824474937327,0.09159318291233842
127,0.5789572966851659,0.0913000760595585
128,0.5782355206957273,0.09114457829916739
129,0.5775155567863166,0.09085475747581326
130,0.5767987310705284,0.09047743074261291
131,0.5760865151436256,0.09048272867534322
132,0.5753789705985071,0.09010265520370633
133,0.5746732508600053,0.08991158478579574
134,0.5739712583562577,0.08948002859550641
135,0.5732723841782056,0.08931290385578701
136,0.5725771906898337,0.08904313608451468
137,0.571885764827036,0.08866688212888148
138,0.5711978670233774,0.08851048934205993
139,0.5705135094284576,0.0882470676493714
140,0.5698328875155613,0.08788489912706389
141,0.5691567564794547,0.08780899016894171
142,0.5684832192611221,0.08735008295755432
143,0.5678141648798251,0.08728210624493085
144,0.567147918914695,0.08674041009737787
145,0.566486647545755,0.08697188415055848
146,0.565827669742425,0.0865616143554847
147,0.5651714695305817,0.08607750497626815
148,0.5645188692800296,0.08604364953488741
149,0.5638695942185263,0.08547052214912336
150,0.5632241469653843,0.08553745481739024
151,0.5625812530959832,0.08528689182599147
152,0.561942100429316,0.0847968572598646
153,0.5613063996874238,0.08481136985631134
154,0.5606731051558964,0.08451409454016691
155,0.5600434290595948,0.08399335623945924
156,0.5594173318410953,0.08409573964206364
157,0.55879379589539,0.0838578881177967
158,0.5581735392896912,0.08337525376428723
159,0.5575568021484395,0.08339241221772498
160,0.5569423525516914,0.08316306287548396
161,0.5563315460382934,0.08257856548926179
162,0.5557352564317554,0.08673572167244059
163,0.5551446468878757,0.08222652280160478
164,0.5545439892153655,0.08174441411229871
165,0.553953994196421,0.08185331090011091
166,0.5533684918776474,0.08142763839681111
167,0.5527868059198249,0.08133132450621305
168,0.5522087639324803,0.08078945099742854
169,0.5516363221889065,0.0815812189332558
170,0.5510678036529194,0.08029663291697965
171,0.5505002541256337,0.0802259408391672
172,0.5499362554870398,0.0796829054570744
173,0.5493790926178718,0.08040249426643871
174,0.5488253398844408,0.07941697258375038
175,0.5482725122149174,0.07896400466135664
176,0.5477256289736908,0.0794904602195552
177,0.54718404421753,0.0784330324944624
178,0.5466428652552744,0.07800850065849169
179,0.5461137369345116,0.0810614926989559
180,0.5455957003243957,0.07837456594431584
181,0.545067479332802,0.0767091312810753
182,0.5445392575168109,0.07692700755939129
183,0.5440176045545888,0.07666982101123901
184,0.5435065247923819,0.07744801552331365
185,0.5429952792568837,0.07619574968340077
186,0.5424886369375373,0.07567633834347018
187,0.5419818053663864,0.0755294120270046
188,0.5414830902394399,0.0764182370733385
189,0.5409901586425906,0.07791204253943575
190,0.5405041507128301,0.07464048837431933
191,0.5400062352881009,0.0753905467947396
192,0.5395206629938754,0.07429625127792065
193,0.5390369498965776,0.07377741352229124
194,0.5385681751587149,0.07780546035478215
195,0.5381026467276874,0.07296839174363666
196,0.5376144940776245,0.073533959742623
197,0.5371614815047878,0.07630509826596953
198,0.5366978068643079,0.07298789496291841
199,0.5362218451156713,0.07198737997644804
200,0.5357675186212744,0.0733879346621078
201,0.5353255712302626,0.07453102732638657
202,0.5348670252468777,0.07174761245453141
203,0.5344080659450015,0.07113639192898498
204,0.5339677099789545,0.07203709407330172
205,0.533522432040217,0.07081185214687745
206,0.5330987573787757,0.07429770921812318
207,0.5326564586411958,0.07036443289170863
208,0.5322191043309222,0.07292202180424678
209,0.5317924959799571,0.06975318981873305
210,0.531355628822422,0.07233677266015426
211,0.530945186092927,0.06965271363589412
212,0.5305118796662156,0.06973724139068858
213,0.5300884336745911,0.06873373192665842
214,0.5296757115040184,0.06889241281058271
215,0.5292608072740984,0.06822796011611289
216,0.5288532426734327,0.06874986092661642
217,0.5284449524359243,0.06749839213429548
218,0.5280423115546781,0.06824956216265755
219,0.5276386366734839,0.06701978328813511
220,0.5272430812941783,0.07019925607008844
221,0.526861804599155,0.06718475268659375
222,0.5264525128925522,0.0689731298002489
223,0.5260722530565359,0.06698359494279679
224,0.5256811963211934,0.06923775729244289
225,0.5252967757057062,0.0669816308993268
226,0.5249203786832268,0.0687684214647656
227,0.5245243780005159,0.06516134017854881
228,0.5241458169369363,0.06533691559002593
229,0.523769147433836,0.06679284265105827
230,0.5234076223300226,0.0665543702654089
231,0.5230416175136123,0.06687260518472436
232,0.522658868223314,0.06456152540213647
233,0.5222933461500633,0.06396882080096168
234,0.521936326790769,0.06637232584428387
235,0.5215804638041449,0.06552907392513743
236,0.5212334243403132,0.06594605005694877
237,0.5208529953692907,0.06532427052466999
238,0.520523937491514,0.06515102762736795
239,0.5201645774163369,0.06504181419789377
240,0.5198107060762763,0.06274118756441463
241,0.5194600255245329,0.06456432647746528
242,0.5191262479810997,0.0645644626035525
243,0.5187933117150015,0.06393957851900227
244,0.518440106313115,0.06442556159529712
245,0.5181006131588339,0.06132588296067541
246,0.5177627628396041,0.06397210347634942
247,0.517442767911512,0.06339259188064582
248,0.517111864279083,0.06369674973069187
249,0.5167785111080403,0.062367352146203904
250,0.5164414268437526,0.06007044999771866
251,0.5161267917352667,0.062240762269231455
252,0.5158270066713256,0.06293187135291199
253,0.5155087499276519,0.06230088705941437
254,0.515187865885368,0.06266519294320279
255,0.5148990326502553,0.06186421330834503
256,0.5145652435062186,0.06020963313306032
257,0.5142817438245095,0.06223830986248368
258,0.5139707748006076,0.06020892821614444
259,0.5136653009504801,0.06226864793510531
260,0.5133856497152456,0.06020311110576672
261,0.5130643121102132,0.05942556869136171
262,0.5127858605542421,0.06120076607448603
263,0.5124974659389206,0.060537311046147985
264,0.5121916181207288,0.05729864253867451
265,0.5119026050326225,0.05949432246350066
266,0.5116297445200452,0.06101972317765822
267,0.511351534033876,0.059176189900397365
268,0.5110498526428334,0.05730679137545662
269,0.510780611127477,0.06054466730598055
270,0.5105094564460101,0.05871053507239072
271,0.510221976273736,0.05755344638005249
272,0.5099494333145517,0.059716222038532774
273,0.509687157001228,0.058835297555425665
274,0.5094085917918244,0.056450893325462194
275,0.5091304740732048,0.05631942584763775
276,0.5088635169162384,0.05670489390770675
277,0.508608659081324,0.06036825021722592
278,0.508352078857448,0.05583690854844623
279,0.5080757600505019,0.055684625426813544
280,0.5078091878052646,0.054844473922812116
281,0.5075538953140336,0.054668522066486855
282,0.5072949559902068,0.055321538798727025
283,0.5070455946081696,0.05551026171479884
284,0.5067896797309935,0.05503085127507768
285,0.5065385870250082,0.054164006919633786
286,0.5062968758937211,0.05930330630219483
287,0.5060650363375688,0.055669551368400697
288,0.5057948606134604,0.053446504201274544
289,0.505544053702324,0.054203096016959586
290,0.505306716976628,0.054298550497231785
291,0.5050596905129252,0.05348219772570072
292,0.5048281489941212,0.05283066695205607
293,0.5045788810055359,0.053584518339773846
294,0.5043451977552557,0.05243258910875725
295,0.5041084078904814,0.05369328160920446
296,0.5038736500590382,0.05187697898911564
297,0.5036310053001828,0.052217792997717664
298,0.5034130869555671,0.051617245761260463
299,0.5031727642652531,0.05293109954482584
300,0.5029520830352734,0.052819693221750716
301,0.5027203463992941,0.0527091955234662
302,0.502499779061632,0.050969458244844154
303,0.5022600838953128,0.05140445033162074
304,0.5020471470447386,0.051332190211334484
305,0.5018149945481652,0.0502017851781594
306,0.5015980134050114,0.05214058573879543
307,0.501380945392157,0.05005387047428566
308,0.501153444197968,0.05187271910742094
309,0.5009466656122595,0.049786667434229125
310,0.5007184424491247,0.05012825642525378
311,0.5005032643988009,0.049680556341303236
312,0.5002998971121062,0.05125739536524023
313,0.5000742704920436,0.0489061797076075
314,0.499861416625677,0.0514874182572103
315,0.49965405753545294,0.048923077164969006
316,0.49944624973902635,0.04995265266498283
317,0.49924035854479404,0.048565554593938264
318,0.4990269813500016,0.0501418630039707
319,0.49881581844087935,0.0488324552023983
320,0.4986231570465746,0.05030859549824552
321,0.49841194916988013,0.04785177034432072
322,0.4982067689481637,0.04938679843202583
323,0.49800817774213474,0.04867164557875936
324,0.49779910264827465,0.047202768800926574
325,0.4975965734579851,0.04950181499725718
326,0.4974068253352974,0.04835920384399502
327,0.49720597998614585,0.049286149135044
328,0.4969995323405798,0.046801076169060485
329,0.4968087572568085,0.04879463826364129
330,0.4966127882174396,0.04685809126071057
331,0.4964122845692602,0.04880828043236607
332,0.4962191406147871,0.04766803646856846
333,0.49602925680536974,0.0486181441528738
334,0.4958299587611381,0.046421133389682775
335,0.4956359463537461,0.04674683712404813
336,0.4954401018638126,0.04564963442300856
337,0.4952517572181668,0.04818679516563918
338,0.4950721362890415,0.055731695085881654
339,0.494896006078436,0.04822088071640741
340,0.49470075659053875,0.04551781009643253
341,0.4945046227611611,0.04634038573167667
342,0.4943119735221135,0.045079821586068554
343,0.4941233604071737,0.0479838717452181
344,0.4939394877453431,0.04483219854787237
345,0.4937490175482094,0.04736801236082954
346,0.4935669376841047,0.04471862524008111
347,0.4933830876963747,0.047672960383042536
348,0.49320619118807935,0.04447364222658142
349,0.49302284744796193,0.047773371855041026
350,0.4928367768204263,0.044367236055360464
351,0.4926513525477156,0.047089884801418874
352,0.4924763422675567,0.04627394682890814
353,0.4922962999989063,0.04526990170260248
354,0.49211428085148673,0.04443938220578927
355,0.491935250200322,0.0468675427398042
356,0.49175208884724225,0.0436158897517741
357,0.49157389719350264,0.04654244912840942
358,0.4913960944937494,0.043419251214434934
359,0.4912151538415736,0.047427642680566165
360,0.4910481773361792,0.04337090143123517
361,0.4908706021342229,0.04657968750490097
362,0.49069276193942385,0.043831528071239426
363,0.4905150688170403,0.046453801090644745
364,0.49034013608492605,0.04295650043954531
365,0.49016077506093053,0.04418052077780065
366,0.48998870372589254,0.042794764232057844
367,0.4898146128481253,0.046246109876427174
368,0.4896394960908704,0.042609432196175696
369,0.4894668149224646,0.047261225967080524
370,0.4892987055805504,0.04414594204519319
371,0.48912459709038664,0.042511952454263056
372,0.4889531748523864,0.04609549222690248
373,0.48877973439216627,0.042346638742887036
374,0.48860585200657264,0.04603813435908771
375,0.48843630226461504,0.04218423746162641
376,0.4882615990598249,0.043037123498662
377,0.48809373173088816,0.045954564444962986
378,0.4879228315665975,0.041835079919369605
379,0.4877518426295076,0.04592152678025188
380,0.48758354439572554,0.041898366828594824
381,0.487410187335632,0.0435587787432685
382,0.48724091227955824,0.04177601318730612
383,0.48707299513265845,0.04579569456217037
384,0.48690484845889154,0.04151053583676947
385,0.4867342057414242,0.04344343821264473
386,0.48656498581505486,0.04339543214837555
387,0.48639679263120167,0.04155473671811341
388,0.4862298348429122,0.045806039894009984
389,0.4860614502007567,0.04145417898776173
390,0.4858910504089016,0.04328334182132828
391,0.4857227492525391,0.043256966929128615
392,0.48555560079065074,0.04132902882950768
393,0.48538939407297255,0.04575192109308017
394,0.4852221018701921,0.041260025303665786
395,0.4850521564398314,0.043037129993636535
396,0.48488481507912295,0.041238327490371256
397,0.48472051944882094,0.04585190915713169
398,0.48455152065859813,0.04117237548433966
399,0.48438244454938717,0.04587401975018464
400,0.484218459384826,0.04111406715553592
401,0.4840474380196554,0.04109691218589131
402,0.4838824611841274,0.04591912162317875
403,0.48371452334476867,0.04104922159503789
404,0.4835447586529214,0.04314585726874687
405,0.483376912115058,0.041017658071023345
406,0.4832131601830521,0.046005520783526634
407,0.48304381339681307,0.04098326700813105
408,0.4828743401380939,0.04606065234782152
409,0.48271046091097075,0.04095528817490795
410,0.48253886157271036,0.040952951109696746
411,0.4823729281672346,0.04615252292819799
412,0.48220497258396106,0.04093384234477546
413,0.48203384710630415,0.04320640172432224
414,0.48186569734320656,0.04092984417932508
415,0.48169989335351976,0.04629765950322391
416,0.481530775102528,0.04092188757308746
417,0.48135916517285543,0.04327255872597854
418,0.4811901848410444,0.04092864498752441
419,0.48102398892770654,0.046466013205668295
420,0.4808538994220049,0.04093102064908189
421,0.4806814544373173,0.04336031371616672
422,0.4805116786915787,0.040947740148284
423,0.48034453376833725,0.04665606525978379
424,0.4801737249433429,0.04095969692888681
425,0.4800000816546623,0.043468185651814255
426,0.4798295820129114,0.04098564985380238
427,0.4796608920789492,0.04686642699754942
428,0.47948967717101526,0.041006498132443024
429,0.4793144575574275,0.04359481659382489
430,0.47914334182348206,0.041041013846393665
431,0.47897318563100777,0.0478436833819483
432,0.4788028208038877,0.04105376344045819
433,0.47862592446360946,0.0410796530354876
434,0.47845681509014426,0.047264999921580064
435,0.4782820987800028,0.04111533220238645
436,0.4781051205500844,0.043844398431000756
437,0.4779314331170795,0.04116409175448667
438,0.4777667886714723,0.05110348907080364
439,0.47759469475604116,0.04135700352288704
440,0.4774159122144524,0.04115729663320047
441,0.47724474120375365,0.047662829038969165
442,0.47706780244769936,0.04120940279402498
443,0.47688827703319325,0.04709507148158445
444,0.47672279330810324,0.041988801654102355
445,0.47654808433275453,0.048084368967172615
446,0.4763730511221702,0.04125594194575602
447,0.4761912135880153,0.04129722171956371
448,0.4760160640996525,0.04812602771012205
449,0.4758468197629317,0.04513038278005479
450,0.47566720446893634,0.041546373631732074
451,0.4754926449910663,0.052921012955606785
452,0.47531810803718194,0.04139557641584596
453,0.47513370922945847,0.041442325739347426
454,0.4749610661519836,0.04512017329665812
455,0.47478124085414525,0.04876172156986813
456,0.4746038152859054,0.04149788624563577
457,0.47441763555558786,0.0415481988603513
458,0.47424239408706237,0.051879315990330105
459,0.47407042332527155,0.041764141969879945
460,0.4738833414095842,0.0416176411553852
461,0.47370018995462004,0.04906662584877148
462,0.4735236573638391,0.04511225989229384
463,0.4733451268150854,0.041890202424445654
464,0.473160978098714,0.049293447224977555
465,0.4729787739570596,0.041792276900242925
466,0.47279354608024815,0.04514786218755806
467,0.472617193649868,0.04968811744126136
468,0.4724347794446386,0.041886030415974426
469,0.47224262154591923,0.04194506683882924
470,0.4720622692299801,0.05254937131816834
471,0.47188658858778526,0.042168447909560425
472,0.4716932274610737,0.04204921476989846
473,0.4715013434399231,0.045585127960651575
474,0.4713262395275713,0.04525756719819591
475,0.4711404901164807,0.05038277847320606
476,0.4709505544551031,0.04221559861452639
477,0.47076117600094314,0.04528862967315063
478,0.4705801238116581,0.050646800535415676
479,0.4703914182237184,0.04233702433605656
480,0.47019383498465456,0.04478331521673165
481,0.4700152794074038,0.04675032240415624
482,0.46982124759473204,0.042473266777122765
483,0.4696282633108848,0.05099541855869807
484,0.4694481922057505,0.04542393034908241
485,0.4692530934823176,0.042766554112678545
486,0.4690547840186146,0.04643892979698677
487,0.4688665078622867,0.045492895460170324
488,0.4686814713282792,0.05725305201944267
489,0.46849350828254216,0.04037415100870514
490,0.46828837525503486,0.04555911117927399
491,0.4680992273438161,0.04691803579129686
492,0.4678981071030372,0.0429629164518437
493,0.46770706210542706,0.059774886600399785
494,0.4675313964660835,0.04068552473206725
495,0.46731413688963147,0.04311479672568083
496,0.4671174365337925,0.04951110168773679
497,0.46692695834354686,0.04334859782540353
498,0.4667226872917351,0.05248989425984835
499,0.46653369392121813,0.04579877588348911
500,0.4663350891556215,0.043504263122815606
501,0.46612478361889736,0.04754996386658133
502,0.46593451019221915,0.045900836130133474
503,0.4657329307755759,0.04781735164352891
504,0.46552567127968736,0.04360228242031257
505,0.46533450002576077,0.05012848563468001
506,0.4651294377551662,0.04370381829848048
507,0.46492099217918553,0.05497488255940839
508,0.46473718302299466,0.04436535602795274
509,0.46452208536109,0.04387423018106796
510,0.4643144433911555,0.046157139225690785
511,0.46412247672506585,0.060322602548020465
512,0.46392191476701017,0.041248154602561954
513,0.46370824849682735,0.04626835114779732
514,0.46349780276476804,0.04869079672231358
515,0.4632867213437734,0.045929654346415924
516,0.4630902027280532,0.04921227671806303
517,0.4628762249871145,0.044339092277534964
518,0.46266811794667134,0.05078333243684511
519,0.46246535711029857,0.044563339317540786
520,0.4622439269909127,0.049089075842177504
521,0.4620502117203568,0.04667564413747528
522,0.46182994959867923,0.049252222776932794
523,0.46162141008869106,0.04662973107270856
524,0.4614130763157204,0.04951311886773131
525,0.4611935640344624,0.04481947605786482
526,0.46099117678959195,0.051398753228717516
527,0.46077416936867294,0.04493562413310556
528,0.4605576761517322,0.04683009093600222
529,0.4603561138565812,0.06289306156791437
530,0.46014566467134776,0.04355468000056959
531,0.459927102980995,0.04560496727603348
532,0.4596978511443592,0.04524292087587573
533,0.45948799159734405,0.0577401118505763
534,0.4592776250250034,0.04545233321711688
535,0.459050910553976,0.047100891929730035
536,0.4588405020639983,0.0455731983214976
537,0.4586087293505396,0.05054269240437884
538,0.45840408428619667,0.047335176673053744
539,0.4581746717409288,0.04567260672660884
540,0.4579635498491115,0.06559209611116265
541,0.4577639451329223,0.042587548720312916
542,0.4575149997304626,0.047393097694349205
543,0.45730182882222503,0.04599835739197755
544,0.45706574661337546,0.05115420179054628
545,0.45685884551581735,0.04762416783862655
546,0.456624095180352,0.04610537237949102
547,0.45640884743872556,0.06653999634173387
548,0.45620832914746784,0.04288736244393435
549,0.4559573083237467,0.04769539434165137
550,0.45573633444668077,0.04642529460762312
551,0.4554974463866002,0.04777875409631336
552,0.45528904656107844,0.05862349673820121
553,0.45505332635410967,0.04653686389870026
554,0.45483627241926444,0.04799800500818836
555,0.45459661569163473,0.04666020611789768
556,0.45437179977927294,0.048010753248997826
557,0.4541408127836644,0.052357043239043805
558,0.4539127328063169,0.048089240024244764
559,0.45368381140144765,0.04697172636972781
560,0.45345082401694964,0.06047441268851943
561,0.4532341795216855,0.047090475720993855
562,0.45298975812317427,0.04824834095493864
563,0.45276921905343315,0.0472104267156796
564,0.45252010144150273,0.04721114199943636
565,0.4523018205411932,0.04846940275040882
566,0.45206055590754907,0.0602308468739328
567,0.4518413655801535,0.04854195405939207
568,0.451596338051929,0.047452656676997454
569,0.45136672423015195,0.04856803943989371
570,0.4511252193338941,0.047628441866548944
571,0.45089104014212916,0.04865219426502014
572,0.45065642441312237,0.060987241487169275
573,0.45042703723502403,0.04493114409722533
574,0.45018360150112285,0.047862069376489506
575,0.44994272465710833,0.05471591918299889
576,0.44971314759986836,0.04797878568116245
577,0.44946770832751853,0.048896318870819716
578,0.44923506033165944,0.04809330329655161
579,0.44899198874108776,0.062458826887133584
580,0.4487684763664861,0.0441943851602185
581,0.4485100034866582,0.04905953699151824
582,0.4482796937072815,0.048321646339537325
583,0.448034665902832,0.06287456284240973
584,0.44780883025011436,0.044341943305658
585,0.4475471214345785,0.04922151892776185
586,0.44731786690925457,0.04854686081380457
587,0.44706930501487935,0.06329134331482418
588,0.4468443220295047,0.044484354428460965
589,0.4465792460311828,0.0493818825727285
590,0.4463498172597666,0.048768666000258455
591,0.4460959093698776,0.06370869748390265
592,0.44587528592593756,0.04462135688892366
593,0.4456065725631963,0.04954027876779614
594,0.4453757901634207,0.048986810567880144
595,0.44511627837745404,0.049619153851630245
596,0.44489184395195736,0.06379166670538564
597,0.4446380944121235,0.04538101296169511
598,0.4443961930804003,0.049201132407799955
599,0.44413706030867955,0.04977366903777085
600,0.4439023224537473,0.04930429973718807
601,0.4436485398742442,0.06474663988003194
602,0.443422145212984,0.04494286836871718
603,0.44315368846600084,0.04992539497445492
604,0.44291494327073827,0.0495122332235945
605,0.44265867869834147,0.050000081933837
606,0.44241768249007585,0.04961170684179077
607,0.44216643279779316,0.06536499669780624
608,0.44193514478526214,0.04511845267043556
609,0.4416697373878389,0.050146923470277396
610,0.4414232962454034,0.04981300091019439
611,0.44117236540166,0.05021869103779925
612,0.4409229780756458,0.0499086500942777
613,0.4406744164463489,0.05028929266653674
614,0.4404218964639052,0.05000295997084379
615,0.4401810671340128,0.06618078528343978
616,0.4399352224273045,0.045331322557300394
617,0.43967918419341895,0.05042874360133934
618,0.4394194788213346,0.050194984797220656
619,0.43917944635730916,0.05051073431864826
620,0.4389156262414784,0.050272701493098385
621,0.43867933940452547,0.05057559023529486
622,0.4384119512574723,0.05052999686973152
623,0.43817802551348445,0.05045706754000219
624,0.4379108664770695,0.0506335580718787
625,0.4376732797903761,0.0505130537129106
626,0.4374108470125599,0.05814569849812366
627,0.4371688260568048,0.050607864560135954
628,0.43690984472486605,0.05076341510314389
629,0.4366619242079506,0.050692263011801415
630,0.4364078680298733,0.05082529321217836
631,0.4361545950400129,0.050775297328192234
632,0.43590564924853586,0.05088589298809027
633,0.43564687435502475,0.05085697233480578
634,0.4354032907596643,0.050947841843183295
635,0.43513874356656373,0.05093683338092901
636,0.43490103867932856,0.051004524089339386
637,0.434632339568468,0.05100839191124281
638,0.43439635294296347,0.05105546452013753
639,0.4341296674114794,0.05106300589029358
640,0.4338876211240394,0.05114245577356235
641,0.43362714297405186,0.05111863278061778
642,0.43337837988707734,0.05121808449919942
643,0.43312455908084263,0.05117297122988913
644,0.4328689441397889,0.05129238050171749
645,0.4326219487201608,0.05122602678146469
646,0.4323593466306977,0.05136535089899801
647,0.43211965051180573,0.05127041943642648
648,0.43185124278980674,0.05130991846482118
649,0.431615632896344,0.05144453004265123
650,0.4313486790913676,0.05132877451120555
651,0.4311059874002828,0.051554132699224556
652,0.43084658383358465,0.051378090768633505
653,0.430595866738337,0.05162245646088262
654,0.430344599525568,0.051426126474616266
655,0.4300867560741953,0.04600776826181593
656,0.4298458397129767,0.05145245370922615
657,0.4295787769870601,0.05175869872497138
658,0.42934522005428216,0.051496334985696585
659,0.4290769507044825,0.05150977450665159
660,0.42883683494758085,0.0518526333579418
661,0.4285765007454918,0.0515538729617595
662,0.4283273356847886,0.051915275518566346
663,0.42807628571190764,0.05159671966926478
664,0.42781852079829535,0.046074542041275555
665,0.42758106946227104,0.05161013957981968
666,0.42731463601884295,0.05170595879516667
667,0.4270813682706784,0.05198029671337061
668,0.4268154435858616,0.05166762596839149
669,0.42657351294682516,0.05212611378637793
670,0.42631718620909603,0.051706646926758484
671,0.42606733375275474,0.04610686877203913
672,0.42582517740281717,0.05173679030291611
673,0.42556334012290026,0.05222444453204917
674,0.4253286646840418,0.051745128826236
675,0.42506261695397685,0.05176742383810741
676,0.4248259545534192,0.052323145857723845
677,0.42457197195734225,0.045500722600516935
678,0.42432605169054244,0.052360642903045804
679,0.42407841479771974,0.05182867895692525
680,0.42382013457325746,0.05241285704996973
681,0.4235841818008577,0.05182772447208734
682,0.42332659369192244,0.0454128496244008
683,0.4230936762372582,0.05249072596639607
684,0.4228343822382758,0.0518773785371637
685,0.42258907392130113,0.05254014559871085
686,0.4223465478745163,0.0453579075458782
687,0.42209381435266596,0.05257207080997032
688,0.421859690516986,0.051889355404580735
689,0.4215965178001467,0.05191952700961598
690,0.42136858237439423,0.04610317690665184
691,0.4211162327106941,0.051938790424395795
692,0.42087095449153716,0.05269091238246487
693,0.42062717766738117,0.05196571023061408
694,0.4203777710088743,0.04607191049523974
695,0.42014998676865445,0.05193806572481003
696,0.4198883276626342,0.05197212413910794
697,0.41965761282385056,0.04606484600944795
698,0.41941315741206253,0.051987705025200774
699,0.41916573240181626,0.05282967890556328
700,0.4189281353571364,0.045066315242833874
701,0.41868041049217997,0.05211356446204932
702,0.41845473374403136,0.05271536757411692
